id,score
1612,2.109859
1613,-2.1552534
1614,-2.2728984
1615,1.3326429
1616,1.39175
1617,1.6888031
1618,-2.321774
1619,-0.7358221
1620,-1.0755098
1621,-2.486031
1622,1.8976163
1623,-2.1582158
1624,-2.0612948
1625,-2.4525764
1626,1.17898
1627,-0.16657832
1628,1.9587616
1629,0.68384635
1630,0.8909035
1631,-2.097855
1632,-2.416866
1633,-1.231934
1634,-2.4922616
1635,-2.209703
1636,-0.87400174
1637,-0.9046322
1638,-1.1677952
1639,-2.4646406
1640,-1.1190008
1641,-2.3445446
1642,-2.480661
1643,-0.8680798
1644,-0.9186907
1645,1.4704484
1646,-2.8152902
1647,-2.4346106
1648,0.69178104
1649,1.1384393
1650,-2.2398956
1651,-2.2725258
1652,-2.382822
1653,-2.3390124
1654,-0.9781791
1655,-2.0345497
1656,-2.041726
1657,1.6461202
1658,-0.50851774
1659,-2.2816193
1660,-1.8696448
1661,1.7367235
1662,-1.8062118
1663,-2.1727233
1664,-0.62744975
1665,-1.9812467
1666,-2.6418395
1667,-1.6908507
1668,0.24615589
1669,-1.8064011
1670,0.65064204
1671,0.7582798
1672,-1.6412425
1673,0.9112505
1674,0.9826654
1675,-2.0078354
1676,-0.45862103
1677,-2.09692
1678,1.3907788
1679,-2.2251253
1680,-1.39873
1681,-2.2981753
1682,1.6572412
1683,1.5392021
1684,1.4963132
1685,-0.33982188
1686,-1.854001
1687,-2.703426
1688,-2.029852
1689,0.1666241
1690,1.871473
1691,-1.6821991
1692,-1.6118602
1693,0.9072912
1694,-1.4623282
1695,-2.4193842
1696,1.272098
1697,1.558938
1698,-2.7519758
1699,-1.4979848
1700,-1.9758517
1701,-0.10725294
1702,-1.6742187
1703,-0.8120928
1704,0.34127697
1705,-1.9361552
1706,0.09379947
1707,-2.0472386
1708,-1.1488026
1709,0.36315826
1710,-0.6788692
1711,-2.1787388
1712,-0.67349964
1713,-1.2418641
1714,-1.0699843
1715,-2.0462482
1716,0.88233435
1717,0.07941103
1718,-2.3206546
1719,1.6235055
1720,-1.9323425
1721,-0.49705517
1722,1.3279132
1723,-2.4379804
1724,-2.0358095
1725,-2.0472524
1726,-1.4625795
1727,1.2649549
1728,-2.6314614
1729,-2.0746732
1730,-2.2210197
1731,-1.2478411
1732,-1.9933649
1733,-1.7836467
1734,-1.665275
1735,0.992177
1736,-1.8850329
1737,-1.935283
1738,-0.875615
1739,-2.464482
1740,-1.2434965
1741,-1.9365407
1742,-2.8050833
1743,-1.2137176
1744,-1.0071347
1745,-2.1381786
1746,1.7383807
1747,-2.6674674
1748,-1.6097475
1749,-1.0353152
1750,0.4218472
1751,1.1006314
1752,-1.320989
1753,-1.5615121
1754,0.8613833
1755,-1.7019368
1756,-2.5132577
1757,-2.0353475
1758,-1.819947
1759,1.9752673
1760,-2.0550013
1761,-2.3721592
1762,0.24195412
1763,-2.4721859
1764,-1.3216901
1765,-2.3308952
1766,0.63565326
1767,-2.1667
1768,-2.0606062
1769,-1.5226051
1770,1.7786592
1771,-2.151133
1772,-2.2185647
1773,-1.6364756
1774,-1.9122785
1775,-2.0724425
1776,0.51197207
1777,-1.7139789
1778,1.56004
1779,-1.0505329
1780,1.4925784
1781,-1.8623284
1782,-1.8141009
1783,-2.4440677
1784,-1.7438358
1785,-1.6217378
1786,1.9206918
1787,-2.1087651
1788,-2.4780774
1789,1.0720762
1790,-2.5475016
1791,-0.42236516
1792,-1.9776871
1793,-1.9141916
1794,-1.8419044
1795,-1.6836346
1796,-0.9898354
1797,-1.6102388
1798,0.98548794
1799,-1.8393077
1800,-0.7598349
1801,-0.04685238
1802,-2.426657
1803,0.48449013
1804,-1.1849573
1805,1.846567
1806,-1.740357
1807,-1.1434795
1808,2.1595495
1809,-2.7595282
1810,-2.1022875
1811,1.1807412
1812,1.122574
1813,-2.4610283
1814,-2.4438198
1815,1.1952274
1816,-2.123404
1817,-1.2956213
1818,1.4380339
1819,-1.3879373
1820,1.7523116
1821,-2.3227184
1822,-2.0209525
1823,-1.388425
1824,-1.414391
1825,-0.90707934
1826,-1.492257
1827,0.76310575
1828,-1.8050293
1829,1.5135479
1830,-1.9785842
1831,-1.9253192
1832,-1.3003486
1833,1.368421
1834,0.98029864
1835,1.2988976
1836,-2.491137
1837,0.91263735
1838,-1.3299092
1839,-0.47748736
1840,-0.7836915
1841,-1.8914381
1842,-2.2806857
1843,-2.048415
1844,-1.8550557
1845,0.27636054
1846,0.99734676
1847,-1.9158168
1848,-2.6760242
1849,1.4874873
1850,-2.0499997
1851,1.8304371
1852,-1.6205715
1853,-2.047021
1854,-1.9576163
1855,-2.04987
1856,-1.7774252
1857,-0.26041567
1858,1.3368129
1859,-2.2444847
1860,-1.7210437
1861,1.2067841
1862,-1.5104916
1863,0.06877896
1864,-2.2093375
1865,1.7893561
1866,-1.6317577
1867,-0.9740772
1868,-2.06723
1869,-1.3066151
1870,-1.7716523
1871,-0.13585125
1872,-0.42555207
1873,-0.94280803
1874,-0.80291927
1875,-1.0119833
1876,-2.4423015
1877,0.8254782
1878,-1.2049607
1879,1.8054415
1880,-1.1835229
1881,-2.2198968
1882,2.1159823
1883,-1.907538
1884,-2.2615898
1885,-1.7500986
1886,1.2717631
1887,0.70203006
1888,-1.1362249
1889,-1.8251251
1890,1.8876933
1891,-1.9646122
1892,-1.7434636
1893,-1.0901551
1894,1.2084711
1895,-2.8449266
1896,-1.8295443
1897,-0.5954503
1898,0.2606264
1899,1.9867615
1900,-2.0893507
1901,1.5941925
1902,-1.7530289
1903,-1.500338
1904,-2.337033
1905,-2.1950939
1906,1.5518988
1907,-2.1105754
1908,1.1594485
1909,-0.7849045
1910,0.7056881
1911,0.27646425
1912,1.2051538
1913,-2.3359563
1914,-1.758879
1915,-2.77788
1916,-1.0327214
1917,-1.713904
1918,-0.5402344
1919,-2.3582444
1920,-2.325908
1921,-2.4697354
1922,-1.8164915
1923,-0.48132727
1924,-2.2696545
1925,0.55175114
1926,-2.1506257
1927,-1.7545625
1928,-1.4275088
1929,0.4328355
1930,0.66106355
1931,-0.7794199
1932,1.5064759
1933,-1.7388165
1934,-2.1907933
1935,-2.5064614
1936,-1.840629
1937,-0.8245132
1938,-1.4572228
1939,-1.6328962
1940,-2.0110147
1941,-2.2620177
1942,-2.0289092
1943,-0.9922832
1944,-0.28443202
1945,1.7628628
1946,-1.2975113
1947,-2.1131587
1948,-1.6449456
1949,-0.33172962
1950,1.657615
1951,-2.4253094
1952,-0.7938647
1953,2.0861661
1954,-1.5326539
1955,-0.11006045
1956,-1.9456328
1957,-1.701374
1958,-1.6541752
1959,-2.5501118
1960,-1.9333264
1961,-1.5912628
1962,0.9774219
1963,-2.1705961
1964,-1.8764081
1965,0.71929574
1966,-2.1553733
1967,-1.8761367
1968,-2.429198
1969,-2.3061466
1970,-1.8891442
1971,-2.4673548
1972,-1.9583987
1973,-1.9837185
1974,1.4108783
1975,1.2244887
1976,1.718798
1977,-1.5148199
1978,0.9212414
1979,-2.4276297
1980,-2.403822
1981,1.8163782
1982,0.18616542
1983,1.5195961
1984,-1.6060349
1985,-1.1737021
1986,-1.8145008
1987,-0.8976797
1988,1.310941
1989,-0.7906896
1990,-2.3011487
1991,-1.7759364
1992,-0.43988413
1993,-1.1075385
1994,-2.2244902
1995,0.40936908
1996,0.8048426
1997,-2.7209907
1998,2.2850776
1999,-1.9420539
2000,-1.9868046
2001,-1.4927814
2002,-2.035982
2003,-2.047021
2004,-1.3371967
2005,-1.796889
2006,-1.9356791
2007,-1.9654765
2008,1.1713456
2009,-1.92844
2010,1.0494417
2011,-1.7420473
2012,-1.1009992
2013,-1.469834
2014,-1.4864328
2015,-1.2202082
2016,1.4240698
2017,-0.60297686
2018,-2.684109
2019,-1.6429036
2020,1.6860944
2021,-2.2206118
2022,-2.027913
2023,-1.3727835
2024,0.23972708
2025,1.5338874
2026,-2.2010865
2027,-2.4062638
2028,2.261381
2029,1.5551398
2030,1.6296464
2031,-2.4077263
2032,-1.5487705
2033,-2.2138388
2034,1.9224023
2035,-2.2773836
2036,-1.7924322
2037,0.0089060515
2038,0.7065592
2039,-2.341878
2040,-0.999107
2041,-1.7407137
2042,-2.2773552
2043,-1.7890012
2044,-2.4109418
2045,-1.6923925
2046,-2.1633716
2047,-1.5516827
2048,-1.1378634
2049,0.47155067
2050,-1.56849
2051,1.4408709
2052,-2.6769297
2053,-2.120404
2054,-2.1099787
2055,0.0075095
2056,-2.0887485
2057,-2.485022
