id,score
2008,8.6797695
2009,-8.095136
2010,8.023968
2011,-6.3497653
2012,-3.4156148
2013,-6.723287
2014,-5.8125386
2015,-4.7897058
2016,12.506923
2017,-0.93876845
2018,-8.5054035
2019,-5.1910253
2020,9.368322
2021,-7.333167
2022,-6.0435786
2023,2.8933506
2024,4.09584
2025,3.9653554
2026,-6.166367
2027,-5.105017
2028,7.6450467
2029,5.900802
2030,4.4474545
2031,-9.115085
2032,-1.3810351
2033,-7.591867
2034,8.70071
2035,-5.3193808
2036,-4.317703
2037,5.2171106
2038,8.769762
2039,-6.2160993
2040,-2.7552125
2041,-3.5926805
2042,-8.183831
2043,-7.6345677
2044,-6.64218
2045,-5.258905
2046,-5.8144174
2047,-5.352073
2048,-5.022911
2049,4.937904
2050,-3.015212
2051,1.336083
2052,-7.6839247
2053,-7.002168
2054,-5.737325
2055,1.8415848
2056,-3.9828784
2057,-8.476551
