id,score
1735,4.4531307
1736,-2.7622077
1737,-4.5590725
1738,-2.3990529
1739,-2.5770357
1740,-2.7570612
1741,-2.8100889
1742,-4.869213
1743,-3.68887
1744,-0.96873283
1745,-4.5161333
1746,7.304349
1747,-2.588393
1748,-5.539953
1749,3.0606503
1750,-0.6962062
1751,6.2688417
1752,-2.8478067
1753,-2.5330446
1754,4.845083
1755,-2.0396614
1756,-6.0847454
1757,-3.0423012
1758,-4.023073
1759,12.548764
1760,-2.5579126
1761,-5.645713
1762,4.6246395
1763,-3.1228845
1764,-3.2437968
1765,-3.2922153
1766,2.9766395
1767,-4.2078533
1768,-3.8395813
1769,-3.5602891
1770,11.229427
1771,-4.3052025
1772,-2.4826663
1773,-3.5710363
1774,-3.4804177
1775,-4.045973
1776,6.3504887
1777,-2.9349368
1778,4.702099
1779,-2.5657392
1780,3.6599271
1781,0.9721478
1782,-4.137684
1783,-5.045478
1784,0.023600563
1785,-2.7932289
1786,7.172099
1787,-3.788459
1788,-6.3984165
1789,2.3991055
1790,-3.4903777
1791,7.337722
1792,-5.7339125
1793,-4.0877748
1794,-2.5394175
1795,-2.6909158
1796,-3.7452013
1797,-3.5049284
1798,7.9423094
1799,-3.7417405
1800,-2.9685626
1801,3.6091702
1802,-5.1970997
1803,4.7146177
1804,-2.418246
1805,7.5747757
1806,-4.1822004
1807,-2.5465515
1808,14.114802
1809,-3.477856
1810,-2.391865
1811,4.962678
1812,2.5225477
1813,-3.4873319
1814,-3.8098683
1815,8.967311
1816,-3.5075705
1817,-3.3114407
1818,4.479929
1819,-0.5104716
1820,4.346777
1821,-3.1298068
1822,-4.412484
1823,-3.2932718
1824,-5.6221733
1825,6.2623777
1826,-1.273861
1827,4.4168367
1828,-2.0939636
1829,0.4201643
1830,-4.17233
1831,-3.261997
1832,-3.9270887
1833,6.526992
1834,2.0664814
1835,5.7685423
1836,-4.2435017
1837,12.28519
1838,-3.6999187
1839,-3.7703931
1840,3.117933
1841,-2.6631982
1842,-3.4256604
1843,-4.044381
1844,-2.4385202
1845,9.145173
1846,13.150825
1847,-2.9383595
1848,-2.9040835
1849,3.4306338
1850,-1.5912268
1851,12.672441
1852,-3.3866699
1853,-1.9189854
1854,-3.2700384
1855,-3.0733488
1856,-4.013858
1857,3.0704973
1858,12.361659
1859,-3.8266537
1860,-4.009604
1861,3.0347755
1862,-4.227293
1863,1.8848932
1864,-1.3298782
1865,3.747471
1866,-3.4455671
1867,-3.2050037
1868,-1.7957723
1869,-2.355859
1870,-5.0781918
1871,0.9851146
1872,0.19417939
1873,-1.887197
1874,-5.3638754
1875,-2.9657912
1876,-4.713622
1877,2.996288
1878,-1.6500514
1879,12.723851
1880,-2.538214
1881,-3.6917999
1882,10.448634
1883,-3.085925
1884,-3.8010712
1885,-3.8735008
1886,5.9085264
1887,1.9964061
1888,-1.6994041
1889,-4.0295124
1890,12.241845
1891,-1.2024119
1892,-3.138707
1893,-2.0023623
1894,12.160229
1895,-4.7836885
1896,-3.422642
1897,-2.015674
1898,0.18551397
1899,11.339198
1900,-3.1659107
1901,-0.3612972
1902,-5.9000893
1903,-2.8276994
1904,-3.9546838
1905,-5.543832
1906,8.2957945
1907,-5.6497955
1908,10.879573
1909,-2.9410126
1910,1.572505
1911,-1.919998
1912,3.9830163
1913,-2.5350714
1914,-5.4156704
1915,-3.0781455
1916,-2.3088892
1917,-2.9783702
1918,-1.0784993
1919,-6.0423775
1920,-4.72682
1921,-3.2401302
1922,-4.58914
1923,-1.4607791
1924,-3.006935
1925,8.073201
1926,-4.312354
1927,-2.4833236
1928,-2.8790128
1929,3.2097986
1930,2.8124669
1931,-1.7779859
1932,3.9467509
1933,-4.8266716
1934,-2.3520405
1935,-3.964064
1936,-2.983824
1937,-4.2305193
1938,-3.9537728
1939,-5.4323807
1940,-3.8929174
1941,-3.45004
1942,-4.8397465
1943,-2.68068
1944,6.29599
1945,8.491502
1946,-0.8188551
1947,-4.745429
1948,-2.652644
1949,-1.9005888
1950,9.812894
1951,-3.4828155
1952,-1.7671276
1953,4.5834866
1954,-3.5189624
1955,5.9718084
1956,-4.6071196
1957,-3.0250123
1958,-3.2440417
1959,-4.563018
1960,-3.2388985
1961,-2.8565118
1962,11.337626
1963,-4.3522253
1964,-0.795521
1965,6.3387156
1966,-4.375065
1967,-4.78961
1968,-4.0074816
1969,-4.858697
1970,-2.5222723
1971,-3.3413184
1972,-3.2631674
1973,-3.4774425
1974,11.952531
1975,9.452935
1976,17.011478
1977,-2.6179273
1978,3.8364925
1979,-2.6888611
1980,-4.5415373
1981,10.964661
1982,5.742262
1983,4.3861046
1984,-3.055469
1985,-4.110529
1986,-2.8736904
1987,0.11644164
1988,8.883416
1989,-3.5964732
1990,-3.3827384
1991,-4.4818983
1992,1.6170099
1993,-4.882926
1994,-3.9047506
1995,0.641405
1996,4.2055483
1997,-4.1134806
1998,12.470696
1999,-3.3591015
2000,-2.4918034
2001,-3.3555562
2002,-3.0230134
2003,-1.9189854
2004,-4.194249
2005,-2.925171
2006,-3.14005
2007,-4.447768
2008,7.9197054
2009,-3.669397
2010,9.96709
2011,-4.341655
2012,-1.0089273
2013,-2.5159738
2014,-3.8197095
2015,-2.8469646
2016,10.382871
2017,-1.2598188
2018,-6.107319
2019,-2.063354
2020,8.075429
2021,-4.011098
2022,-4.275256
2023,-0.08585732
2024,6.368438
2025,6.453905
2026,-3.73762
2027,-4.3453674
2028,8.725776
2029,4.7913284
2030,7.153427
2031,-4.527833
2032,-1.859071
2033,-3.207283
2034,6.093936
2035,-4.3933153
2036,-2.5703444
2037,6.991927
2038,5.8457413
2039,-3.7528682
2040,-2.0424237
2041,-2.5212395
2042,-3.8931153
2043,-4.727994
2044,-3.9336143
2045,-1.90488
2046,-2.699439
2047,-3.5908587
2048,-0.74565434
2049,3.4615695
2050,-2.88006
2051,1.5920913
2052,-3.3222706
2053,-3.2925649
2054,-3.2415946
2055,-0.69566953
2056,-3.8318107
2057,-5.49327
