id,score
1621,-6.153089
1622,12.010752
1623,-3.4211652
1624,-4.2173734
1625,-2.7360113
1626,12.066004
1627,0.8438535
1628,12.179245
1629,7.8073525
1630,3.7779434
1631,-5.2151265
1632,-5.277499
1633,-3.8790185
1634,-4.887696
1635,-2.298796
1636,-1.5930091
1637,-2.4138894
1638,-2.127806
1639,-3.3045192
1640,-3.5542448
1641,-4.017427
1642,-2.611835
1643,-2.204296
1644,-1.9213347
1645,8.570494
1646,-3.7306926
1647,-5.1716433
1648,4.437883
1649,3.7945333
1650,-4.85435
1651,-2.5241344
1652,-3.069931
1653,-3.3721595
1654,-2.322303
1655,-5.531178
1656,-3.134764
1657,16.41995
1658,-1.5702723
1659,-3.9598744
1660,7.919934
1661,7.797193
1662,-2.3888261
1663,-3.7468154
1664,2.2717502
1665,-4.453416
1666,-4.730766
1667,-3.8770633
1668,2.1997125
1669,-4.5971265
1670,7.336586
1671,9.382163
1672,-3.3380868
1673,5.400397
1674,2.2027066
1675,-4.9275775
1676,-0.2816453
1677,-3.1031632
1678,13.194093
1679,-3.843703
1680,-3.2932732
1681,-4.363509
1682,5.1915064
1683,8.461536
1684,8.513764
1685,-2.702513
1686,-4.1979427
1687,-5.003588
1688,-5.5036254
1689,4.5342793
1690,11.425441
1691,-3.8951678
1692,-1.7397271
1693,4.522097
1694,-2.1493676
1695,-2.5685184
1696,10.860693
1697,15.352876
1698,-4.8441863
1699,-5.788602
1700,-1.1447631
1701,2.6504445
1702,-3.618266
1703,-1.0821036
1704,3.3527124
1705,-2.2273133
1706,11.136433
1707,-3.5052793
1708,-2.253795
1709,8.654257
1710,3.3773782
1711,-3.3818398
1712,-2.2025123
1713,-4.258683
1714,-3.7779343
1715,-2.0339406
1716,10.61051
1717,6.9008784
1718,-4.922125
1719,11.129192
1720,-3.6736743
1721,0.17557393
1722,6.1811013
1723,-1.7091728
1724,-4.8595233
1725,-2.5000079
1726,-2.137338
1727,6.8804193
1728,-6.7952304
1729,-5.239335
1730,-3.9718611
1731,-2.3662467
1732,-3.9105031
1733,-2.1711674
1734,-3.4793665
1735,9.943549
1736,-2.1813722
1737,-4.9721265
1738,-2.0552182
1739,-4.4882317
1740,-2.866865
1741,-2.7600913
1742,-7.69227
1743,-1.4138316
1744,-0.8636538
1745,-5.732359
1746,13.228309
1747,-2.652466
1748,-2.6590133
1749,4.281777
1750,1.138594
1751,5.6763186
1752,-4.4737625
1753,-2.6022904
1754,9.722004
1755,0.12301411
1756,-4.8024745
1757,-1.9604322
1758,-4.5294056
1759,12.199974
1760,-5.4360733
1761,-4.4455094
1762,6.9941187
1763,-3.8166215
1764,-3.526971
1765,-5.862091
1766,8.932799
1767,-0.56800544
1768,-4.795853
1769,-3.3094218
1770,12.57796
1771,-3.7197783
1772,-4.1690545
1773,-5.2963567
1774,-3.938145
1775,-4.476467
1776,5.0348516
1777,-5.464581
1778,10.53081
1779,-3.7920358
1780,7.2118783
1781,1.7543327
1782,-3.2949839
1783,-5.2995505
1784,-3.8140428
1785,-2.7068088
1786,6.8305607
1787,-3.3869636
1788,-5.115006
1789,2.3642092
1790,-5.922799
1791,5.3400407
1792,-5.844821
1793,-4.1521115
1794,-2.6725285
1795,-3.6118257
1796,-3.969959
1797,-3.0705147
1798,4.927927
1799,-4.4458423
1800,-0.849615
1801,6.343858
1802,-5.684
1803,3.6257253
1804,-1.6025368
1805,10.828171
1806,-3.074935
1807,-1.7515899
1808,15.575506
1809,-3.923125
1810,-3.3645966
1811,5.2717347
1812,4.726249
1813,-2.9243844
1814,-5.168058
1815,11.944954
1816,-3.6333816
1817,-2.3775082
1818,9.797214
1819,-0.9251127
1820,8.512756
1821,-3.5354722
1822,-1.8824731
1823,-3.366584
1824,-1.8659004
1825,7.910256
1826,-2.7567537
1827,6.018685
1828,-2.1364055
1829,6.46255
1830,-3.6968772
1831,-2.457
1832,-2.921385
1833,10.559069
1834,3.1879275
1835,5.5443845
1836,-5.4485555
1837,12.936166
1838,-3.5009022
1839,-2.5343542
1840,13.02134
1841,-1.4985052
1842,-3.9382493
1843,-1.7317415
1844,-2.4544713
1845,8.102731
1846,11.646975
1847,-2.302381
1848,-3.8272266
1849,7.0154886
1850,-3.7763548
1851,10.203889
1852,-3.759304
1853,-1.4930004
1854,-3.1845472
1855,-3.1900008
1856,-3.267728
1857,6.3058343
1858,11.181225
1859,-4.724266
1860,-2.8127189
1861,9.451494
1862,-3.0269938
1863,0.8809327
1864,-2.1157527
1865,13.5528
1866,-3.8418183
1867,-0.382986
1868,0.3046052
1869,-1.6156371
1870,-4.4042015
1871,4.054687
1872,1.8744494
1873,-1.8990833
1874,-3.2668715
1875,-2.3078375
1876,-4.6143513
1877,6.182697
1878,-2.6882968
1879,16.598106
1880,-1.5287988
1881,-5.475289
1882,13.423585
1883,-3.046543
1884,-2.7305996
1885,-3.9689476
1886,9.094833
1887,2.3846607
1888,4.8190055
1889,-2.2598128
1890,7.660979
1891,-1.8710493
1892,-2.6807544
1893,-0.87718606
1894,8.939906
1895,-7.017013
1896,-5.9234643
1897,-2.1579325
1898,2.1850607
1899,9.884057
1900,-3.2365596
1901,3.9652221
1902,-5.40607
1903,-1.0832473
1904,-3.4444215
1905,-5.673727
1906,9.3262825
1907,-4.1114902
1908,14.780781
1909,-3.330259
1910,6.779677
1911,1.2453682
1912,10.791307
1913,-1.1750666
1914,-0.83894926
1915,-4.4894753
1916,-2.2496643
1917,-5.4382367
1918,-1.6508564
1919,-5.852822
1920,-4.197685
1921,-2.20024
1922,-3.7790945
1923,-1.8479866
1924,-3.6631417
1925,8.163719
1926,-4.5985575
1927,-4.1083617
1928,-2.514798
1929,6.4610453
1930,3.6586802
1931,-1.8090372
1932,9.453293
1933,-4.3854775
1934,-4.045404
1935,-5.1289396
1936,-2.4068012
1937,-3.4882264
1938,-4.8447447
1939,-6.204731
1940,-6.4359913
1941,-2.6434498
1942,-3.2595663
1943,-1.9584554
1944,7.471924
1945,13.114828
1946,-0.6862988
1947,-4.407216
1948,-3.5962305
1949,-0.99817175
1950,8.728467
1951,-5.268446
1952,-2.910008
1953,7.6263385
1954,-4.0228257
1955,4.2240686
1956,-4.3502855
1957,-2.4704123
1958,-3.0929954
1959,-6.560739
1960,-3.717545
1961,-4.0001144
1962,10.68998
1963,-3.5351338
1964,-3.149131
1965,6.709228
1966,-4.517934
1967,-4.0777326
1968,-4.0395727
1969,-3.6547472
1970,-2.645544
1971,-5.5469775
1972,-2.247988
1973,-4.6868033
1974,10.874601
1975,7.917107
1976,16.635042
1977,-1.5800159
1978,3.2401998
1979,-2.1372411
1980,-3.4669094
1981,8.611671
1982,6.169937
1983,7.4445443
1984,-3.0944364
1985,-2.3641825
1986,-1.3801347
1987,-0.72844017
1988,6.5037208
1989,-1.9926401
1990,-4.8353286
1991,-5.588459
1992,1.9362997
1993,-5.407247
1994,-5.589092
1995,4.435842
1996,5.1192927
1997,-5.718173
1998,15.009759
1999,-4.439693
2000,-2.6158357
2001,-1.4731886
2002,-3.9604213
2003,-1.4930004
2004,-2.838696
2005,-3.2151456
2006,-3.9201448
2007,-4.9494205
2008,6.908518
2009,-2.892602
2010,12.437365
2011,-4.7724767
2012,-3.3919642
2013,-5.708989
2014,-3.0143297
2015,-1.8430637
2016,14.160732
2017,0.60369754
2018,-8.198253
2019,-4.044068
2020,11.894583
2021,-3.885867
2022,-3.528399
2023,3.054846
2024,10.466205
2025,8.172917
2026,-4.157315
2027,-4.42407
2028,12.565225
2029,9.042979
2030,11.686101
2031,-4.265267
2032,-2.0053318
2033,-5.122326
2034,8.525542
2035,-1.3530154
2036,-3.2289543
2037,6.357099
2038,7.1542516
2039,-3.1549058
2040,-1.3163254
2041,-1.0851351
2042,-4.3844914
2043,-5.7045555
2044,-4.8450723
2045,-2.8798058
2046,-3.159762
2047,-3.2398777
2048,-3.117661
2049,4.0914373
2050,-1.6613451
2051,4.5392966
2052,-4.255051
2053,-2.3996525
2054,-5.1452746
2055,3.9233778
2056,-2.1350405
2057,-3.9947913
